word,count
فوكه,2
تحملون,2
لأنزل,2
ءابائنا,2
فأوحينا,2
سلك,2
تشربون,2
هيهات,2
نموت,2
ونحيا,2
غثاء,2
فبعدا,2
قرونا,2
أحاديث,2
وقومهما,2
فكذبوهما,2
ولدينا,2
غمرة,2
فكنتم,2
أتينـهم,2
ذرأكم,2
يجير,2
برزخ,2
ضالين,2
حسابه,2
لزانية,2
لزانى,2
جلدة,2
رأفة,2
بأربعة,2
شهـدت,2
لخـمسة,2
تواب,2
شرا,2
سمعتموه,2
فإذ,2
ويعلمون,2
فروجهم,2
يبدين,2
ءابائهن,2
بعولتهن,2
أبنائهن,2
أخوتهن,2
نسائهن,2
أيمـنهن,2
عورت,2
أيه,2
نكاحا,2
وءاتوهم,2
ومثلا,2
فوقه,2
سحاب,2
صـفـت,2
بينه,2
لودق,2
خلـله,2
بطنه,2
ليخرجن,2
لحلم,2
صلوة,2
بزينة,2
لأعرج,2
لمريض,2
مفاتحه,2
أشتاتا,2
تحية,2
يذهبوا,2
فقدره,2
تقديرا,2
وزورا,2
لأسواق,2
أذلك,2
بورا,2
للمجرمين,2
محجورا,2
هباء,2
منثورا,2
تشقق,2
يـرب,2
ترتيلا,2
وعادا,2
لرس,2
يرونها,2
إلـهه,2
سباتا,2
طهورا,2
أنعـما,2
مرج,2
عذب,2
فرات,2
ملح,2
أجاج,2
نسبا,2
لكافر,2
منيرا,2
لجـهلون,2
عذابها,2
ومقاما,2
كراما,2
قرة,2
طسم,2
ذنب,2
فأخاف,2
موقنين,2
غيرى,2
لفرعون,2
أئن,2
متبعون,2
ومقام,2
وأورثنـها,2
وأنجينا,2
سليم,2
وأزلفت,2
وبرزت,2
ينتصرون,2
لغاون,2
لتكونن,2
لباقين,2
بطشتم,2
أمدكم,2
وزروع,2
ونخل,2
يصلحون,2
لمسحرين,2
نجنى,2
عجوزا,2
دمرنا,2
لـيكة,2
فيقولوا,2
أفبعذابنا,2
أفاك,2
واد,2
بخبر,2
تصطلون,2
جاءها,2
رءاها,2
تهتز,2
مدبرا,2
يعقب,2
جيبك,2
وأوتينا,2
لنمل,2
أوزعنى,2
أشكر,2
نعمتك,2
ولدى,2
ترضىه,2
بنبإ,2
عرش,2
للشمس,2
فصدهم,2
تعلوا,2
تفرحون,2
ءاتيك,2
طـئركم,2
تسعة,2
فتلك,2
بيوتهم,2
حدائق,2
قرارا,2
أنهـرا,2
أئنا,2
ضلـلتهم,2
ففزع,2
فزع,2
ءامنون,2
ونجعلهم,2
وجنودهما,2
وأصبح,2
جنب,2
عدوه,2
مضل,2
خائفا,2
يترقب,2
أقصا,2
ورد,2
يسقون,2
قالتا,2
يصدر,2
بأهله,2
لسانا,2
ونجعل,2
مفترى,2
يـهـمـن,2
صرحا,2
لأظنه,2
فنبذنـهم,2
بجانب,2
قضينا,2
مرسلين,2
تظـهرا,2
أحببت,2
فمتـع,2
لمحضرين,2
لأنباء,2
لخيرة,2
سرمدا,2
قـرون,2
أوتيته,2
لصـبرون,2
تمنوا,2
جـهداك,2
تطعهما,2
فأنبئكم,2
أوليس,2
أثقالهم,2
خمسين,2
أوثـنا,2
يئسوا,2
ومأوىكم,2
فـامن,2
وقـرون,2
لعنكبوت,2
بيتا,2
نضربها,2
يـعبادى,2
نجىهم,2
أســوا,2
بشركائهم,2
فأقم,2
منيبين,2
أيدى,2
يصدعون,2
فتثير,2
لمحى,2
ولـكنكم,2
معذرتهم,2
للمحسنين,2
مستكبرا,2
يسمعها,2
لقمـن,2
وفصـله,2
مختال,2
تروا,2
ظـهرة,2
بنعمت,2
مقتصد,2
تغرنكم,2
يغرنكم,2
لغيث,2
بأى,2
مقداره,2
رجعنا,2
نسيتم,2
ولنذيقنهم,2
لرجل,2
قولكم,2
زاغت,2
لحناجر,2
أشحة,2
وقذف,2
لأزوجك,2
كنتن,2
تردن,2
سراحا,2
يـنساء,2
بيوتكن,2
لحـفظين,2
وأجرا,2
وطرا,2
قدرا,2
ليخرجكم,2
أزوجك,2
نتشروا,2
أزوجه,2
ينته,2
لسنة,2
أطعنا,2
ممزق,2
لمهين,2
سدر,2
قرى,2
ظهير,2
إياكم,2
يفتح,2
مترفوها,2
زلفى,2
فكذبوا,2
ويقذفون,2
فرءاه,2
لنشور,2
تنذر,2
يتزكى,2
ألونها,2
بيض,2
سابق,2
يمسنا,2
لغوب,2
كفرهم,2
ستكبارا,2
لسيئ,2
لسنت,2
أحصينـه,2
يسـلكم,2
شفـعتهم,2
ينقذون,2
لمكرمين,2
لأزوج,2
لمستقر,2
ظلـل,2
صلوها,2
لمشـرق,2
لكواكب,2
وحفظا,2
ستفتهم,2
أوءاباؤنا,2
زجرة,2
وأقبل,2
طـغين,2
مشتركون,2
يطاف,2
لذة,2
ينزفون,2
كأنهن,2
فأقبل,2
قرين,2
لمصدقين,2
طلع,2
لكنت,2
موتتنا,2
لزقوم,2
لـاكلون,2
فمالـون,2
ظنكم,2
سقيم,2
تنطقون,2
لأسفلين,2
ذريتهما,2
لمحضرون,2
مليم,2
لعراء,2
لبنات,2
إفكهم,2
فنادوا,2
لأسبـب,2
لأوتاد,2
وشددنا,2
لخطاب,2
نعجة,2
لزلفى,2
لأحد,2
بارد,2
وشراب,2
لأخيار,2
بفـكهة,2
للطـغين,2
فوج,2
مرحبا,2
وأهليهم,2
غرف,2
يهيج,2
فأتىهم,2
أسوأ,2
أرادنى,2
مقاليد,2
قيام,2
وجاىء,2
وسيق,2
زمرا,2
وفتحت,2
ويستغفرون,2
وقهم,2
ينادون,2
بأنه,2
ينيب,2
لـازفة,2
لأعين,2
وءاثارا,2
يظهر,2
عذت,2
متكبر,2
كـذبا,2
مسرف,2
ظـهرين,2
لرشاد,2
للعباد,2
قلب,2
تبعون,2
أدعوكم,2
تدعوننى,2
غدوا,2
يؤفك,2
وصوركم,2
فأحسن,2
صوركم,2
ولتبلغوا,2
يسحبون,2
وخسر,2
وقر,2
وتجعلون,2
بمصـبيح,2
صرصرا,2
خلقهن,2
أساء,2
لولى,2
حجتهم,2
نزد,2
لأعلـم,2
ظهره,2
يجتنبون,2
كبـئر,2
ينصرونهم,2
بطشا,2
باقية,2
لجعلنا,2
أبوبا,2
لمشرقين,2
نسمع,2
ويلعبوا,2
رتقب,2
فدعا,2
مجرمون,2
ونعمة,2
فـكهين,2
بـابائنا,2
خذوه,2
وزوجنـهم,2
بحور,2
يذوقون,2
ووقىهم,2
لدهر,2
يجمعكم,2
ندرى,2
وغرتكم,2
حشر,2
سبقونا,2
رأوه,2
يـقومنا,2
داعى,2
يحـى,2
بالهم,2
أمثـلهم,2
فضرب,2
ويدخلهم,2
كرهوا,2
ناصر,2
أرحامكم,2
فمنكم,2
أمثـلكم,2
لسكينة,2
ليدخل,2
يبايعونك,2
فعلم,2
فجعل,2
لفسوق,2
لمجيد,2
بنينـها,2
حبل,2
عتيد,2
قرينه,2
مناع,2
للخير,2
مزيد,2
فسبحه,2
سراعا,2
ساهون,2
للسائل,2
لمحروم,2
طاغون,2
دافع,2
تمور,2
مصفوفة,2
كأسا,2
ويطوف,2
فليأتوا,2
لخـلقون,2
مغرم,2
مثقلون,2
صاحبكم,2
لأفق,2
لمنتهى,2
قسمة,2
لزوجين,2
مستمر,2
بـلغة,2
عسر,2
أعجاز,2
نخل,2
وسعر,2
أشر,2
مقتدر,2
للؤلؤ,2
لمرجان,2
لجلـل,2
لإكرام,2
عينان,2
يطمثهن,2
حسان,2
تبـرك,2
وقعت,2
لواقعة,2
ثلة,2
ولدن,2
مخلدون,2
وظل,2
أترابا,2
لأصحـب,2
فشـربون,2
بمسبوقين,2
نبدل,2
محرومون,2
جحيم,2
نورهم,2
وبأيمـنهم,2
وأقرضوا,2
يظـهرون,2
يعودون,2
يتماسا,2
يحادون,2
ومعصيت,2
نشزوا,2
نجوىكم,2
فأنسىهم,2
يوق,2
شح,2
لقدوس,2
ينهىكم,2
ويدخلكم,2
يؤخر,2
ويعمل,2
سيـاته,2
حملهن,2
طباقا,2
بذنبهم,2
لقلم,2
بمجنون,2
قـدرين,2
ترهقهم,2
فأهلكوا,2
كتـبيه,2
حسابيه,2
عيشة,2
عالية,2
قطوفها,2
يحض,2
لتذكرة,2
لعهن,2
وصـحبته,2
وجمع,2
لمصلين,2
دعوتهم,2
سراجا,2
تذرن,2
تزد,2
ظننا,2
رهقا,2
رصدا,2
ومنا,2
لقـسطون,2
لبدا,2
قم,2
ثقيلا,2
سبحا,2
طويلا,2
ترجف,2
تيسر,2
عبس,2
نك,2
صحفا,2
ذكره,2
ووجوه,2
لساق,2
صلى,2
فسوى,2
مزاجها,2
يشرب,2
نضرة,2
قواريرا,2
شرابا,2
سعيكم,2
سجد,2
تشاءون,2
أفواجا,2
مـابا,2
بنىها,2
فسوىها,2
ضحىها,2
ولأنعـمكم,2
فأنت,2
لبحار,2
سجين,2
مرقوم,2
وأذنت,2
لربها,2
وحقت,2
مسرورا,2
لطارق,2
لليسرى,2
لأشقى,2
حامية,2
جوع,2
بتلىه,2
لعقبة,2
يتيما,2
مؤصدة,2
فسنيسره,2
ولسوف,2
ووجدك,2
لبينة,2
لبرية,2
لحطمة,2
لهب,2
إياك,1
وإياك,1
نستعين,1
لمغضوب,1
ختم,1
يخدعون,1
مرضا,1
لمفسدون,1
شيـطينهم,1
مستهزءون,1
يستهزئ,1
ويمدهم,1
ربحت,1
تجـرتهم,1
ستوقد,1
أضاءت,1
بنورهم,1
وتركهم,1
كصيب,1
ورعد,1
وبرق,1
يخطف,1
أضاء,1
بسمعهم,1
فرشا,1
رزقوا,1
ثمرة,1
بعوضة,1
فيعلمون,1
فيقولون,1
فأحيـكم,1
فسوىهن,1
أتجعل,1
يفسد,1
ويسفك,1
لدماء,1
نسبح,1
بحمدك,1
ونقدس,1
عرضهم,1
أنبـونى,1
بأسماء,1
علمتنا,1
أنبئهم,1
أنبأهم,1
فأزلهما,1
فأخرجهما,1
بعهدى,1
أوف,1
بعهدكم,1
تلبسوا,1
وتكتموا,1
أتأمرون,1
تتلون,1
نجينـكم,1
يذبحون,1
فرقنا,1
فأنجينـكم,1
عفونا,1
تخاذكم,1
فتوبوا,1
فأخذتكم,1
بعثنـكم,1
موتكم,1
وسنزيد,1
ستسقى,1
نفجرت,1
نصبر,1
بقلها,1
وقثائها,1
وفومها,1
وعدسها,1
وبصلها,1
أتستبدلون,1
مصرا,1
سألتم,1
لكنتم,1
يديها,1
خلفها,1
تذبحوا,1
أتتخذنا,1
فارض,1
بكر,1
عوان,1
صفراء,1
فاقع,1
تسر,1
لنـظرين,1
ذلول,1
تثير,1
شية,1
فذبحوها,1
درتم,1
ببعضها,1
قسوة,1
يتفجر,1
يشقق,1
فيخرج,1
يهبط,1
أفتطمعون,1
يحرفونه,1
عقلوه,1
أتحدثونهم,1
ليحاجوكم,1
أميون,1
ليشتروا,1
أتخذتم,1
عهده,1
وأحـطت,1
خطيـته,1
إحسانا,1
وذى,1
تسفكون,1
دماءكم,1
أقررتم,1
وتخرجون,1
يأتوكم,1
أسـرى,1
تفـدوهم,1
محرم,1
إخراجهم,1
أفتؤمنون,1
وتكفرون,1
أفكلما,1
ففريقا,1
فقليلا,1
يستفتحون,1
فلعنة,1
فباءو,1
ويكفرون,1
وراءه,1
وأشربوا,1
يتمنوه,1
ولتجدنهم,1
أحرص,1
بمزحزحه,1
لجبريل,1
وميكىل,1
أوكلما,1
نبذه,1
لملكين,1
ببابل,1
هـروت,1
ومـروت,1
يعلمان,1
يقولا,1
تكفر,1
فيتعلمون,1
وزوجه,1
بضارين,1
ويتعلمون,1
شروا,1
لمثوبة,1
رعنا,1
ننسخ,1
ننسها,1
نأت,1
سئل,1
يتبدل,1
يردونكم,1
حسدا,1
صفحوا,1
أمانيهم,1
خرابها,1
خائفين,1
فأينما,1
فثم,1
يكلمنا,1
تشـبهت,1
تسـل,1
يتلونه,1
تلاوته,1
تنفعها,1
فأتمهن,1
جاعلك,1
عهدى,1
مثابة,1
وأمنا,1
مصلى,1
وعهدنا,1
طهرا,1
لعـكفين,1
بلدا,1
فأمتعه,1
أضطره,1
ذريتنا,1
وأرنا,1
مناسكنا,1
يرغب,1
سفه,1
صطفينـه,1
ووصى,1
بنيه,1
لبنيه,1
ءابائك,1
فسيكفيكهم,1
أتحاجوننا,1
ولنا,1
مخلصون,1
كتم,1
ولىهم,1
وسطا,1
لقبلة,1
ليضيع,1
فلنولينك,1
ترضىها,1
ليعلمون,1
أتيت,1
قبلتك,1
ليكتمون,1
وجهة,1
موليها,1
خشونى,1
ولأتم,1
ويزكيكم,1
ذكرونى,1
أذكركم,1
صلوت,1
لصفا,1
لمروة,1
شعائر,1
عتمر,1
شاكر,1
بينـه,1
يلعنهم,1
ويلعنهم,1
للـعنون,1
وبينوا,1
أتوب,1
لمسخر,1
يحبونهم,1
كحب,1
وتقطعت,1
لأسباب,1
فنتبرأ,1
تبرءوا,1
يريهم,1
ألفينا,1
ينعق,1
ونداء,1
ويشترون,1
أصبرهم,1
لسائلين,1
لموفون,1
بعهدهم,1
لقتلى,1
عفى,1
وأداء,1
تخفيف,1
للولدين,1
إثمه,1
يبدلونه,1
موص,1
جنفا,1
فأصلح,1
يطيقونه,1
تصوموا,1
رمضان,1
وبينـت,1
فليصمه,1
ليسر,1
ولتكملوا,1
ولتكبروا,1
سألك,1
أجيب,1
دعان,1
وليؤمنوا,1
يرشدون,1
لرفث,1
تختانون,1
وعفا,1
بـشروهن,1
لأبيض,1
لأسود,1
أتموا,1
تبـشروهن,1
تقربوها,1
وتدلوا,1
لحكام,1
لأهلة,1
موقيت,1
تأتوا,1
وأخرجوهم,1
أخرجوكم,1
تقـتلوهم,1
لحرمـت,1
تلقوا,1
لتهلكة,1
وأتموا,1
أحصرتم,1
تحلقوا,1
ففدية,1
صيام,1
نسك,1
وسبعة,1
حاضرى,1
رفث,1
جدال,1
وتزودوا,1
لزاد,1
عرفـت,1
لمشعر,1
ذكروه,1
أفاض,1
منـسككم,1
كذكركم,1
يعجبك,1
ويشهد,1
ألد,1
ليفسد,1
ويهلك,1
لنسل,1
فحسبه,1
يشرى,1
زللتم,1
سل,1
جاءته,1
أوتوه,1
فللولدين,1
تحبوا,1
وإخراج,1
يرتدد,1
فيمت,1
وإثمهما,1
نفعهما,1
إصلاح,1
تخالطوهم,1
لمفسد,1
لمصلح,1
لأعنتكم,1
ولأمة,1
ولعبد,1
أعجبكم,1
عتزلوا,1
تقربوهن,1
يطهرن,1
تطهرن,1
فأتوهن,1
لتوبين,1
ويحب,1
لمتطهرين,1
نساؤكم,1
وقدموا,1
ملـقوه,1
عرضة,1
لأيمـنكم,1
تبروا,1
وتصلحوا,1
يؤلون,1
تربص,1
فاءو,1
عزموا,1
لمطلقـت,1
قروء,1
يكتمن,1
أرحامهن,1
وبعولتهن,1
بردهن,1
وللرجال,1
مرتان,1
فإمساك,1
تسريح,1
يخافا,1
تعتدوها,1
تنكح,1
زوجا,1
يتراجعا,1
يبينها,1
سرحوهن,1
تمسكوهن,1
لتعتدوا,1
ينكحن,1
أزوجهن,1
لولدت,1
يرضعن,1
حولين,1
كاملين,1
لرضاعة,1
لمولود,1
رزقهن,1
وكسوتهن,1
تضار,1
ولدة,1
بولدها,1
بولده,1
لوارث,1
أرادا,1
فصالا,1
وتشاور,1
تسترضعوا,1
سلمتم,1
وعشرا,1
عرضتم,1
خطبة,1
أكننتم,1
ستذكرونهن,1
تواعدوهن,1
تعزموا,1
حذروه,1
تفرضوا,1
ومتعوهن,1
لموسع,1
لمقتر,1
فنصف,1
يعفون,1
يعفوا,1
تنسوا,1
حـفظوا,1
لصلوت,1
لوسطى,1
وقوموا,1
قـنتين,1
فرجالا,1
ركبانا,1
لأزوجهم,1
لحول,1
إخراج,1
خرجن,1
وللمطلقـت,1
ألوف,1
أحيـهم,1
أضعافا,1
يقبض,1
ويبصط,1
ديـرنا,1
وأبنائنا,1
صطفىه,1
وزاده,1
بسطة,1
لجسم,1
سكينة,1
وبقية,1
مبتليكم,1
بنهر,1
غترف,1
غرفة,1
فشربوا,1
جاوزه,1
بجالوت,1
قليلة,1
لجالوت,1
فهزموهم,1
وقتل,1
جالوت,1
وءاتىه,1
وعلمه,1
قتتل,1
خلة,1
تأخذه,1
نوم,1
يـوده,1
حفظهما,1
إكراه,1
نفصام,1
يخرجهم,1
يخرجونهم,1
حاج,1
أحى,1
وأميت,1
فبهت,1
فأماته,1
بعثه,1
طعامك,1
وشرابك,1
يتسنه,1
حمارك,1
ولنجعلك,1
لعظام,1
ننشزها,1
نكسوها,1
تحى,1
ليطمئن,1
قلبى,1
فصرهن,1
دعهن,1
يأتينك,1
سعيا,1
أنبتت,1
سنابل,1
سنبلة,1
يتبعها,1
صدقـتكم,1
لأذى,1
صفوان,1
فأصابه,1
فتركه,1
صلدا,1
وتثبيتا,1
بربوة,1
أصابها,1
فـاتت,1
يصبها,1
فطل,1
أيود,1
وأعناب,1
وأصابه,1
ضعفاء,1
فأصابها,1
إعصار,1
حترقت,1
تيمموا,1
ولستم,1
بـاخذيه,1
تغمضوا,1
لفقر,1
ويأمركم,1
وفضلا,1
نذرتم,1
نذر,1
فنعما,1
تخفوها,1
وتؤتوها,1
فلأنفسكم,1
أحصروا,1
يحسبهم,1
لجاهل,1
لتعفف,1
تعرفهم,1
إلحافا,1
يقومون,1
يتخبطه,1
لمس,1
نتهى,1
وأمره,1
يمحق,1
ويربى,1
بقى,1
فأذنوا,1
بحرب,1
عسرة,1
فنظرة,1
ميسرة,1
تصدقوا,1
تداينتم,1
بدين,1
كتبوه,1
وليكتب,1
فليكتب,1
وليملل,1
يبخس,1
سفيها,1
يمل,1
فليملل,1
وليه,1
شهيدين,1
يكونا,1
فرجل,1
مرأتان,1
ترضون,1
فتذكر,1
تسـموا,1
تكتبوه,1
للشهـدة,1
وأدنى,1
ترتابوا,1
تديرونها,1
تكتبوها,1
تبايعتم,1
يضار,1
كاتبا,1
فرهـن,1
مقبوضة,1
فليؤد,1
ؤتمن,1
أمـنته,1
تكتموا,1
يكتمها,1
ءاثم,1
يحاسبكم,1
فيغفر,1
غفرانك,1
كتسبت,1
تؤاخذنا,1
نسينا,1
أخطأنا,1
إصرا,1
تحملنا,1
يصوركم,1
محكمـت,1
متشـبهـت,1
زيغ,1
تزغ,1
هديتنا,1
وقود,1
ستغلبون,1
وتحشرون,1
لتقتا,1
تقـتل,1
كافرة,1
يرونهم,1
مثليهم,1
يؤيد,1
لقنـطير,1
لمقنطرة,1
لمسومة,1
لمـاب,1
أؤنبئكم,1
وأزوج,1
لمنفقين,1
لمستغفرين,1
حاجوك,1
تبعن,1
ءأسلمتم,1
وغرهم,1
جمعنـهم,1
وتنزع,1
وتعز,1
وتذل,1
تولج,1
وتولج,1
وترزق,1
تقىة,1
تخفوا,1
تبدوه,1
محضرا,1
تود,1
يحببكم,1
بطنى,1
محررا,1
وضعت,1
سميتها,1
أعيذها,1
وذريتها,1
فتقبلها,1
بقبول,1
وأنبتها,1
وكفلها,1
فنادته,1
بيحيى,1
وسيدا,1
وحصورا,1
ونبيا,1
بلغنى,1
عاقر,1
رمزا,1
وطهرك,1
قنتى,1
سجدى,1
ركعى,1
أقلـمهم,1
يكفل,1
ويكلم,1
ويعلمه,1
ورسولا,1
أخلق,1
فأنفخ,1
وأبرئ,1
وأحى,1
وأنبئكم,1
تدخرون,1
ولأحل,1
وجئتكم,1
أحس,1
تبعنا,1
متوفيك,1
ورافعك,1
ومطهرك,1
وجاعل,1
فأحكم,1
فأعذبهم,1
نتلوه,1
حاجك,1
ندع,1
أبناءنا,1
وأبناءكم,1
ونساءنا,1
ونساءكم,1
وأنفسنا,1
نبتهل,1
فنجعل,1
حـججتم,1
يهوديا,1
نصرانيا,1
بإبرهيم,1
ودت,1
يضلونكم,1
تلبسون,1
وتكتمون,1
ءاخره,1
يحاجوكم,1
بقنطار,1
بدينار,1
وأيمـنهم,1
لفريقا,1
يلون,1
لتحسبوه,1
ربـنيـن,1
أيأمركم,1
ءاتيتكم,1
وحكمة,1
لتؤمنن,1
ولتنصرنه,1
ءأقررتم,1
وأخذتم,1
إصرى,1
أقررنا,1
يبتغ,1
توبتهم,1
ملء,1
فتدى,1
تنالوا,1
حلا,1
تلوها,1
وضع,1
ببكة,1
دخله,1
ستطاع,1
تصدون,1
تبغونها,1
يعتصم,1
تقاته,1
فألف,1
بنعمته,1
حفرة,1
فأنقذكم,1
ولتكن,1
تبيض,1
وتسود,1
سودت,1
أكفرتم,1
أخرجت,1
وتنهون,1
يضروكم,1
يولوكم,1
ضربت,1
وحبل,1
ويسـرعون,1
يكفروه,1
صر,1
أصابت,1
فأهلكته,1
بطانة,1
دونكم,1
يألونكم,1
تحبونهم,1
يحبونكم,1
لقوكم,1
عضوا,1
لأنامل,1
بغيظكم,1
تمسسكم,1
تصبكم,1
يفرحوا,1
غدوت,1
تبوئ,1
للقتال,1
تفشلا,1
وليهما,1
ببدر,1
يكفيكم,1
يمدكم,1
بثلـثة,1
ويأتوكم,1
فورهم,1
يمددكم,1
بخمسة,1
مسومين,1
طرفا,1
يكبتهم,1
فينقلبوا,1
خائبين,1
أضعـفا,1
مضـعفة,1
وسارعوا,1
لكـظمين,1
لعافين,1
لذنوبهم,1
يصروا,1
بيان,1
يمسسكم,1
نداولها,1
ويمحق,1
تلقوه,1
رأيتموه,1
يضر,1
وسيجزى,1
مؤجلا,1
وسنجزى,1
قـتل,1
ربيون,1
وهنوا,1
ضعفوا,1
وإسرافنا,1
فـاتىهم,1
لنـصرين,1
صدقكم,1
تحسونهم,1
فشلتم,1
وتنـزعتم,1
وعصيتم,1
صرفكم,1
ليبتليكم,1
تصعدون,1
تلون,1
أخرىكم,1
فأثـبكم,1
غما,1
بغم,1
نعاسا,1
أهمتهم,1
يبدون,1
لبرز,1
مضاجعهم,1
وليبتلى,1
ستزلهم,1
غزى,1
لنت,1
فظا,1
لقلب,1
حولك,1
وشاورهم,1
عزمت,1
لمتوكلين,1
يخذلكم,1
يغل,1
يغلل,1
بسخط,1
أولما,1
أصبتم,1
مثليها,1
قتالا,1
تبعنـكم,1
للكفر,1
وقعدوا,1
أطاعونا,1
درءوا,1
فرحين,1
ويستبشرون,1
لقرح,1
جمعوا,1
خشوهم,1
لوكيل,1
يمسسهم,1
تخافوهم,1
وخافون,1
ليذر,1
يميز,1
ليطلعكم,1
سيطوقون,1
بظلام,1
بقربان,1
تأكله,1
قتلتموهم,1
توفون,1
زحزح,1
لتبلون,1
ولتسمعن,1
لتبيننه,1
تكتمونه,1
فنبذوه,1
ويحبون,1
يحمدوا,1
تحسبنهم,1
بمفازة,1
ويتفكرون,1
فقنا,1
تدخل,1
أخزيته,1
مناديا,1
ينادى,1
سيـاتنا,1
وءاتنا,1
وعدتنا,1
رسلك,1
تخزنا,1
تخلف,1
أضيع,1
وأخرجوا,1
ولأدخلنهم,1
يغرنك,1
للأبرار,1
وصابروا,1
ورابطوا,1
تساءلون,1
تتبدلوا,1
حوبا,1
تقسطوا,1
نكحوا,1
طاب,1
فوحدة,1
تعولوا,1
صدقـتهن,1
نحلة,1
طبن,1
فكلوه,1
مريـا,1
تؤتوا,1
كسوهم,1
بتلوا,1
ءانستم,1
تأكلوها,1
إسرافا,1
وبدارا,1
يكبروا,1
فليستعفف,1
فليأكل,1
دفعتم,1
فأشهدوا,1
كثر,1
لقسمة,1
وليخش,1
ضعـفا,1
خافوا,1
فليتقوا,1
وسيصلون,1
يوصيكم,1
ثلثا,1
لنصف,1
ولأبويه,1
وورثه,1
تدرون,1
يوصين,1
لثمن,1
توصون,1
يورث,1
كلـلة,1
فلكل,1
مضار,1
ويتعد,1
حدوده,1
يتوفىهن,1
لذان,1
يأتيـنها,1
فـاذوهما,1
تابا,1
